time,SIG_CD,distance,forest,season,NUMPOINTS,x,y,year,month,total,carcassee,high,middle
2021-11-01,48270,2.4626929052771365,51109.0,1,0,128.7896015,35.4984997,2021,11,0.0,0.0,0.0,0.0
2021-12-01,48270,2.4626929052771365,51109.0,1,0,128.7896015,35.4984997,2021,12,0.0,0.0,0.0,0.0
2022-01-01,48270,1.7573709766871497,51109.0,1,0,128.7896015,35.4984997,2022,1,0.0,0.0,0.0,0.0
2022-02-01,48270,1.7573709766871497,51109.0,1,0,128.7896015,35.4984997,2022,2,0.0,0.0,0.0,0.0
2022-03-01,48270,1.7573709766871497,51109.0,1,0,128.7896015,35.4984997,2022,3,0.0,0.0,0.0,0.0
2022-04-01,48270,1.7573709766871497,51109.0,0,0,128.7896015,35.4984997,2022,4,0.0,0.0,0.0,0.0
2022-05-01,48270,1.7573709766871497,51109.0,0,0,128.7896015,35.4984997,2022,5,0.0,0.0,0.0,0.0
2022-06-01,48270,1.7573709766871497,51109.0,0,0,128.7896015,35.4984997,2022,6,0.0,0.0,0.0,0.0
2022-07-01,48270,1.7573709766871497,51109.0,0,0,128.7896015,35.4984997,2022,7,0.0,0.0,0.0,0.0
2022-08-01,48270,1.7573709766871497,51109.0,0,0,128.7896015,35.4984997,2022,8,0.0,0.0,0.0,0.0
2022-09-01,48270,1.7573709766871497,51109.0,0,0,128.7896015,35.4984997,2022,9,0.19142621527237627,0.0,0.05153171882987689,0.13989449644249938
2022-10-01,48270,1.7573709766871497,51109.0,1,0,128.7896015,35.4984997,2022,10,0.0,0.0,0.0,0.0
2022-11-01,48270,1.7573709766871497,51109.0,1,0,128.7896015,35.4984997,2022,11,0.0,0.0,0.0,0.0
2022-12-01,48270,1.7573709766871497,51109.0,1,0,128.7896015,35.4984997,2022,12,0.0,0.0,0.0,0.0
2023-01-01,48270,1.6114430625071232,51109.0,1,0,128.7896015,35.4984997,2023,1,0.0,0.0,0.0,0.0
2023-02-01,48270,1.6114430625071232,51109.0,1,0,128.7896015,35.4984997,2023,2,0.0,0.0,0.0,0.0
2023-03-01,48270,1.6114430625071232,51109.0,1,0,128.7896015,35.4984997,2023,3,0.0,0.0,0.0,0.0
2023-04-01,48270,1.6114430625071232,51109.0,0,0,128.7896015,35.4984997,2023,4,0.0,0.0,0.0,0.0
2019-10-01,48310,3.5796006252249755,28320.0,1,0,128.623136,34.87061775,2019,10,0.0,0.0,0.0,0.0
2019-11-01,48310,3.5796006252249755,28320.0,1,0,128.623136,34.87061775,2019,11,0.0,0.0,0.0,0.0
2019-12-01,48310,3.5796006252249755,28320.0,1,0,128.623136,34.87061775,2019,12,0.0,0.0,0.0,0.0
2020-01-01,48310,3.466153740980198,28320.0,1,0,128.623136,34.87061775,2020,1,0.0,0.0,0.0,0.0
2020-02-01,48310,3.466153740980198,28320.0,1,0,128.623136,34.87061775,2020,2,0.0,0.0,0.0,0.0
2020-03-01,48310,3.466153740980198,28320.0,1,0,128.623136,34.87061775,2020,3,0.0,0.0,0.0,0.0
2020-04-01,48310,3.466153740980198,28320.0,0,0,128.623136,34.87061775,2020,4,0.0,0.0,0.0,0.0
2020-05-01,48310,3.466153740980198,28320.0,0,0,128.623136,34.87061775,2020,5,0.0,0.0,0.0,0.0
2020-06-01,48310,3.466153740980198,28320.0,0,0,128.623136,34.87061775,2020,6,0.0,0.0,0.0,0.0
2020-07-01,48310,3.466153740980198,28320.0,0,0,128.623136,34.87061775,2020,7,0.0,0.0,0.0,0.0
2020-08-01,48310,3.466153740980198,28320.0,0,0,128.623136,34.87061775,2020,8,0.0,0.0,0.0,0.0
2020-09-01,48310,3.466153740980198,28320.0,0,0,128.623136,34.87061775,2020,9,0.0,0.0,0.0,0.0
2020-10-01,48310,3.466153740980198,28320.0,1,0,128.623136,34.87061775,2020,10,0.0,0.0,0.0,0.0
2020-11-01,48310,3.466153740980198,28320.0,1,0,128.623136,34.87061775,2020,11,0.0,0.0,0.0,0.0
2020-12-01,48310,3.466153740980198,28320.0,1,0,128.623136,34.87061775,2020,12,0.0,0.0,0.0,0.0
2021-01-01,48310,3.017721459331702,28320.0,1,0,128.623136,34.87061775,2021,1,0.0,0.0,0.0,0.0
2021-02-01,48310,3.017721459331702,28320.0,1,0,128.623136,34.87061775,2021,2,0.0,0.0,0.0,0.0
2021-03-01,48310,3.017721459331702,28320.0,1,0,128.623136,34.87061775,2021,3,0.0,0.0,0.0,0.0
2021-04-01,48310,3.017721459331702,28320.0,0,0,128.623136,34.87061775,2021,4,0.0,0.0,0.0,0.0
2021-05-01,48310,3.017721459331702,28320.0,0,0,128.623136,34.87061775,2021,5,0.0,0.0,0.0,0.0
2021-06-01,48310,3.017721459331702,28320.0,0,0,128.623136,34.87061775,2021,6,0.0,0.0,0.0,0.0
2021-07-01,48310,3.017721459331702,28320.0,0,0,128.623136,34.87061775,2021,7,9.099620819703098,0.5196152422706632,1.834273768799362,6.7457318086330735
2021-08-01,48310,3.017721459331702,28320.0,0,0,128.623136,34.87061775,2021,8,0.0,0.0,0.0,0.0
2021-09-01,48310,3.017721459331702,28320.0,0,0,128.623136,34.87061775,2021,9,0.0,0.0,0.0,0.0
2021-10-01,48310,3.017721459331702,28320.0,1,0,128.623136,34.87061775,2021,10,0.0,0.0,0.0,0.0
2021-11-01,48310,3.017721459331702,28320.0,1,0,128.623136,34.87061775,2021,11,0.0,0.0,0.0,0.0
2021-12-01,48310,3.017721459331702,28320.0,1,0,128.623136,34.87061775,2021,12,0.0,0.0,0.0,0.0
2022-01-01,48310,2.3453411140196785,28320.0,1,0,128.623136,34.87061775,2022,1,0.0,0.0,0.0,0.0
2022-02-01,48310,2.3453411140196785,28320.0,1,0,128.623136,34.87061775,2022,2,0.0,0.0,0.0,0.0
2022-03-01,48310,2.3453411140196785,28320.0,1,0,128.623136,34.87061775,2022,3,0.0,0.0,0.0,0.0
2022-04-01,48310,2.3453411140196785,28320.0,0,0,128.623136,34.87061775,2022,4,0.0,0.0,0.0,0.0
2022-05-01,48310,2.3453411140196785,28320.0,0,0,128.623136,34.87061775,2022,5,0.0,0.0,0.0,0.0
2022-06-01,48310,2.3453411140196785,28320.0,0,0,128.623136,34.87061775,2022,6,0.0,0.0,0.0,0.0
2022-07-01,48310,2.3453411140196785,28320.0,0,0,128.623136,34.87061775,2022,7,0.0,0.0,0.0,0.0
2022-08-01,48310,2.3453411140196785,28320.0,0,0,128.623136,34.87061775,2022,8,0.0,0.0,0.0,0.0
2022-09-01,48310,2.3453411140196785,28320.0,0,0,128.623136,34.87061775,2022,9,6.1097217854949415,0.6000000000000001,1.7336491981220852,3.7760725873728562
2022-10-01,48310,2.3453411140196785,28320.0,1,0,128.623136,34.87061775,2022,10,0.0,0.0,0.0,0.0
2022-11-01,48310,2.3453411140196785,28320.0,1,0,128.623136,34.87061775,2022,11,0.0,0.0,0.0,0.0
2022-12-01,48310,2.3453411140196785,28320.0,1,0,128.623136,34.87061775,2022,12,0.0,0.0,0.0,0.0
2023-01-01,48310,2.190459034337564,28320.0,1,0,128.623136,34.87061775,2023,1,0.0,0.0,0.0,0.0
2023-02-01,48310,2.190459034337564,28320.0,1,0,128.623136,34.87061775,2023,2,0.0,0.0,0.0,0.0
2023-03-01,48310,2.190459034337564,28320.0,1,0,128.623136,34.87061775,2023,3,0.0,0.0,0.0,0.0
2023-04-01,48310,2.190459034337564,28320.0,0,0,128.623136,34.87061775,2023,4,0.0,0.0,0.0,0.0
2019-10-01,48330,3.3318930330445804,35918.0,1,0,129.0410414,35.40188821,2019,10,0.0,0.0,0.0,0.0
2019-11-01,48330,3.3318930330445804,35918.0,1,0,129.0410414,35.40188821,2019,11,0.0,0.0,0.0,0.0
2019-12-01,48330,3.3318930330445804,35918.0,1,0,129.0410414,35.40188821,2019,12,0.0,0.0,0.0,0.0
2020-01-01,48330,3.1717199075030225,35918.0,1,0,129.0410414,35.40188821,2020,1,0.0,0.0,0.0,0.0
2020-02-01,48330,3.1717199075030225,35918.0,1,0,129.0410414,35.40188821,2020,2,0.0,0.0,0.0,0.0
2020-03-01,48330,3.1717199075030225,35918.0,1,0,129.0410414,35.40188821,2020,3,0.0,0.0,0.0,0.0
2020-04-01,48330,3.1717199075030225,35918.0,0,0,129.0410414,35.40188821,2020,4,0.0,0.0,0.0,0.0
2020-05-01,48330,3.1717199075030225,35918.0,0,0,129.0410414,35.40188821,2020,5,0.0,0.0,0.0,0.0
2020-06-01,48330,3.1717199075030225,35918.0,0,0,129.0410414,35.40188821,2020,6,0.0,0.0,0.0,0.0
2020-07-01,48330,3.1717199075030225,35918.0,0,0,129.0410414,35.40188821,2020,7,0.0,0.0,0.0,0.0
2020-08-01,48330,3.1717199075030225,35918.0,0,0,129.0410414,35.40188821,2020,8,0.0,0.0,0.0,0.0
2020-09-01,48330,3.1717199075030225,35918.0,0,0,129.0410414,35.40188821,2020,9,0.0,0.0,0.0,0.0
2020-10-01,48330,3.1717199075030225,35918.0,1,0,129.0410414,35.40188821,2020,10,0.0,0.0,0.0,0.0
2020-11-01,48330,3.1717199075030225,35918.0,1,0,129.0410414,35.40188821,2020,11,0.0,0.0,0.0,0.0
2020-12-01,48330,3.1717199075030225,35918.0,1,0,129.0410414,35.40188821,2020,12,0.0,0.0,0.0,0.0
2021-01-01,48330,2.6478849215271785,35918.0,1,0,129.0410414,35.40188821,2021,1,0.0,0.0,0.0,0.0
2021-02-01,48330,2.6478849215271785,35918.0,1,0,129.0410414,35.40188821,2021,2,0.0,0.0,0.0,0.0
2021-03-01,48330,2.6478849215271785,35918.0,1,0,129.0410414,35.40188821,2021,3,0.0,0.0,0.0,0.0
2021-04-01,48330,2.6478849215271785,35918.0,0,0,129.0410414,35.40188821,2021,4,0.0,0.0,0.0,0.0
2021-05-01,48330,2.6478849215271785,35918.0,0,0,129.0410414,35.40188821,2021,5,0.0,0.0,0.0,0.0
2021-06-01,48330,2.6478849215271785,35918.0,0,0,129.0410414,35.40188821,2021,6,0.0,0.0,0.0,0.0
2021-07-01,48330,2.6478849215271785,35918.0,0,0,129.0410414,35.40188821,2021,7,10.115554630102508,0.4242640687119286,1.4932878401561163,8.198002721234463
2021-08-01,48330,2.6478849215271785,35918.0,0,0,129.0410414,35.40188821,2021,8,0.0,0.0,0.0,0.0
2021-09-01,48330,2.6478849215271785,35918.0,0,0,129.0410414,35.40188821,2021,9,0.0,0.0,0.0,0.0
2021-10-01,48330,2.6478849215271785,35918.0,1,0,129.0410414,35.40188821,2021,10,0.0,0.0,0.0,0.0
2021-11-01,48330,2.6478849215271785,35918.0,1,0,129.0410414,35.40188821,2021,11,0.0,0.0,0.0,0.0
2021-12-01,48330,2.6478849215271785,35918.0,1,0,129.0410414,35.40188821,2021,12,0.0,0.0,0.0,0.0
2022-01-01,48330,1.9263292101432168,35918.0,1,0,129.0410414,35.40188821,2022,1,0.0,0.0,0.0,0.0
2022-02-01,48330,1.9263292101432168,35918.0,1,0,129.0410414,35.40188821,2022,2,0.0,0.0,0.0,0.0
2022-03-01,48330,1.9263292101432168,35918.0,1,0,129.0410414,35.40188821,2022,3,0.0,0.0,0.0,0.0
2022-04-01,48330,1.9263292101432168,35918.0,0,0,129.0410414,35.40188821,2022,4,0.0,0.0,0.0,0.0
2022-05-01,48330,1.9263292101432168,35918.0,0,0,129.0410414,35.40188821,2022,5,0.0,0.0,0.0,0.0
2022-06-01,48330,1.9263292101432168,35918.0,0,0,129.0410414,35.40188821,2022,6,0.0,0.0,0.0,0.0
2022-07-01,48330,1.9263292101432168,35918.0,0,0,129.0410414,35.40188821,2022,7,0.0,0.0,0.0,0.0
2022-08-01,48330,1.9263292101432168,35918.0,0,0,129.0410414,35.40188821,2022,8,0.0,0.0,0.0,0.0
2022-09-01,48330,1.9263292101432168,35918.0,0,0,129.0410414,35.40188821,2022,9,0.0,0.0,0.0,0.0
2022-10-01,48330,1.9263292101432168,35918.0,1,0,129.0410414,35.40188821,2022,10,0.0,0.0,0.0,0.0
2022-11-01,48330,1.9263292101432168,35918.0,1,0,129.0410414,35.40188821,2022,11,0.0,0.0,0.0,0.0
2022-12-01,48330,1.9263292101432168,35918.0,1,0,129.0410414,35.40188821,2022,12,0.0,0.0,0.0,0.0
2023-01-01,48330,1.7897795777835268,35918.0,1,0,129.0410414,35.40188821,2023,1,0.0,0.0,0.0,0.0
2023-02-01,48330,1.7897795777835268,35918.0,1,0,129.0410414,35.40188821,2023,2,0.0,0.0,0.0,0.0
2023-03-01,48330,1.7897795777835268,35918.0,1,0,129.0410414,35.40188821,2023,3,0.0,0.0,0.0,0.0
2023-04-01,48330,1.7897795777835268,35918.0,0,0,129.0410414,35.40188821,2023,4,0.0,0.0,0.0,0.0
2019-10-01,48720,2.9615276844221965,32920.0,1,0,128.2770578,35.39243102,2019,10,0.0,0.0,0.0,0.0
2019-11-01,48720,2.9615276844221965,32920.0,1,0,128.2770578,35.39243102,2019,11,0.0,0.0,0.0,0.0
2019-12-01,48720,2.9615276844221965,32920.0,1,0,128.2770578,35.39243102,2019,12,0.0,0.0,0.0,0.0
2020-01-01,48720,2.8586802377319303,32920.0,1,0,128.2770578,35.39243102,2020,1,0.0,0.0,0.0,0.0
2020-02-01,48720,2.8586802377319303,32920.0,1,0,128.2770578,35.39243102,2020,2,0.0,0.0,0.0,0.0
2020-03-01,48720,2.8586802377319303,32920.0,1,0,128.2770578,35.39243102,2020,3,0.0,0.0,0.0,0.0
2020-04-01,48720,2.8586802377319303,32920.0,0,0,128.2770578,35.39243102,2020,4,0.0,0.0,0.0,0.0
2020-05-01,48720,2.8586802377319303,32920.0,0,0,128.2770578,35.39243102,2020,5,0.0,0.0,0.0,0.0
2020-06-01,48720,2.8586802377319303,32920.0,0,0,128.2770578,35.39243102,2020,6,0.0,0.0,0.0,0.0
2020-07-01,48720,2.8586802377319303,32920.0,0,0,128.2770578,35.39243102,2020,7,0.0,0.0,0.0,0.0
2020-08-01,48720,2.8586802377319303,32920.0,0,0,128.2770578,35.39243102,2020,8,0.0,0.0,0.0,0.0
2020-09-01,48720,2.8586802377319303,32920.0,0,0,128.2770578,35.39243102,2020,9,0.0,0.0,0.0,0.0
2020-10-01,48720,2.8586802377319303,32920.0,1,0,128.2770578,35.39243102,2020,10,0.0,0.0,0.0,0.0
2020-11-01,48720,2.8586802377319303,32920.0,1,0,128.2770578,35.39243102,2020,11,0.0,0.0,0.0,0.0
2020-12-01,48720,2.8586802377319303,32920.0,1,0,128.2770578,35.39243102,2020,12,0.0,0.0,0.0,0.0
2021-01-01,48720,2.440952218622705,32920.0,1,0,128.2770578,35.39243102,2021,1,0.0,0.0,0.0,0.0
2021-02-01,48720,2.440952218622705,32920.0,1,0,128.2770578,35.39243102,2021,2,0.0,0.0,0.0,0.0
2021-03-01,48720,2.440952218622705,32920.0,1,0,128.2770578,35.39243102,2021,3,0.0,0.0,0.0,0.0
2021-04-01,48720,2.440952218622705,32920.0,0,0,128.2770578,35.39243102,2021,4,0.0,0.0,0.0,0.0
2021-05-01,48720,2.440952218622705,32920.0,0,0,128.2770578,35.39243102,2021,5,0.0,0.0,0.0,0.0
2021-06-01,48720,2.440952218622705,32920.0,0,0,128.2770578,35.39243102,2021,6,0.0,0.0,0.0,0.0
2021-07-01,48720,2.440952218622705,32920.0,0,0,128.2770578,35.39243102,2021,7,11.55865431198641,0.670820393249937,2.1593777461566095,8.728456172579865
2021-08-01,48720,2.440952218622705,32920.0,0,0,128.2770578,35.39243102,2021,8,0.0,0.0,0.0,0.0
2021-09-01,48720,2.440952218622705,32920.0,0,0,128.2770578,35.39243102,2021,9,0.0,0.0,0.0,0.0
2021-10-01,48720,2.440952218622705,32920.0,1,0,128.2770578,35.39243102,2021,10,0.0,0.0,0.0,0.0
2021-11-01,48720,2.440952218622705,32920.0,1,0,128.2770578,35.39243102,2021,11,0.0,0.0,0.0,0.0
2021-12-01,48720,2.440952218622705,32920.0,1,0,128.2770578,35.39243102,2021,12,0.0,0.0,0.0,0.0
2022-01-01,48720,1.80904012724956,32920.0,1,0,128.2770578,35.39243102,2022,1,0.0,0.0,0.0,0.0
2022-02-01,48720,1.80904012724956,32920.0,1,0,128.2770578,35.39243102,2022,2,0.0,0.0,0.0,0.0
2022-03-01,48720,1.80904012724956,32920.0,1,0,128.2770578,35.39243102,2022,3,0.0,0.0,0.0,0.0
2022-04-01,48720,1.80904012724956,32920.0,0,0,128.2770578,35.39243102,2022,4,0.0,0.0,0.0,0.0
2022-05-01,48720,1.80904012724956,32920.0,0,0,128.2770578,35.39243102,2022,5,0.0,0.0,0.0,0.0
2022-06-01,48720,1.80904012724956,32920.0,0,0,128.2770578,35.39243102,2022,6,0.0,0.0,0.0,0.0
2022-07-01,48720,1.80904012724956,32920.0,0,0,128.2770578,35.39243102,2022,7,0.0,0.0,0.0,0.0
2022-08-01,48720,1.80904012724956,32920.0,0,0,128.2770578,35.39243102,2022,8,0.0,0.0,0.0,0.0
2022-09-01,48720,1.80904012724956,32920.0,0,0,128.2770578,35.39243102,2022,9,0.0,0.0,0.0,0.0
2022-10-01,48720,1.80904012724956,32920.0,1,0,128.2770578,35.39243102,2022,10,0.0,0.0,0.0,0.0
2022-11-01,48720,1.80904012724956,32920.0,1,0,128.2770578,35.39243102,2022,11,0.0,0.0,0.0,0.0
2022-12-01,48720,1.80904012724956,32920.0,1,0,128.2770578,35.39243102,2022,12,0.0,0.0,0.0,0.0
2023-01-01,48720,1.6481285072466556,32920.0,1,0,128.2770578,35.39243102,2023,1,0.0,0.0,0.0,0.0
2023-02-01,48720,1.6481285072466556,32920.0,1,0,128.2770578,35.39243102,2023,2,0.0,0.0,0.0,0.0
2023-03-01,48720,1.6481285072466556,32920.0,1,0,128.2770578,35.39243102,2023,3,0.0,0.0,0.0,0.0
2023-04-01,48720,1.6481285072466556,32920.0,0,0,128.2770578,35.39243102,2023,4,0.0,0.0,0.0,0.0
2019-10-01,48730,3.117367235373701,21282.0,1,0,128.4308769,35.29100281,2019,10,0.0,0.0,0.0,0.0
2019-11-01,48730,3.117367235373701,21282.0,1,0,128.4308769,35.29100281,2019,11,0.0,0.0,0.0,0.0
2019-12-01,48730,3.117367235373701,21282.0,1,0,128.4308769,35.29100281,2019,12,0.0,0.0,0.0,0.0
2020-01-01,48730,3.0050241060899103,21282.0,1,0,128.4308769,35.29100281,2020,1,0.0,0.0,0.0,0.0
2020-02-01,48730,3.0050241060899103,21282.0,1,0,128.4308769,35.29100281,2020,2,0.0,0.0,0.0,0.0
2020-03-01,48730,3.0050241060899103,21282.0,1,0,128.4308769,35.29100281,2020,3,0.0,0.0,0.0,0.0
2020-04-01,48730,3.0050241060899103,21282.0,0,0,128.4308769,35.29100281,2020,4,0.0,0.0,0.0,0.0
2020-05-01,48730,3.0050241060899103,21282.0,0,0,128.4308769,35.29100281,2020,5,0.0,0.0,0.0,0.0
2020-06-01,48730,3.0050241060899103,21282.0,0,0,128.4308769,35.29100281,2020,6,0.0,0.0,0.0,0.0
2020-07-01,48730,3.0050241060899103,21282.0,0,0,128.4308769,35.29100281,2020,7,0.0,0.0,0.0,0.0
2020-08-01,48730,3.0050241060899103,21282.0,0,0,128.4308769,35.29100281,2020,8,0.0,0.0,0.0,0.0
2020-09-01,48730,3.0050241060899103,21282.0,0,0,128.4308769,35.29100281,2020,9,0.0,0.0,0.0,0.0
2020-10-01,48730,3.0050241060899103,21282.0,1,0,128.4308769,35.29100281,2020,10,0.0,0.0,0.0,0.0
2020-11-01,48730,3.0050241060899103,21282.0,1,0,128.4308769,35.29100281,2020,11,0.0,0.0,0.0,0.0
2020-12-01,48730,3.0050241060899103,21282.0,1,0,128.4308769,35.29100281,2020,12,0.0,0.0,0.0,0.0
2021-01-01,48730,2.566380130491486,21282.0,1,0,128.4308769,35.29100281,2021,1,0.0,0.0,0.0,0.0
2021-02-01,48730,2.566380130491486,21282.0,1,0,128.4308769,35.29100281,2021,2,0.0,0.0,0.0,0.0
2021-03-01,48730,2.566380130491486,21282.0,1,0,128.4308769,35.29100281,2021,3,0.0,0.0,0.0,0.0
2021-04-01,48730,2.566380130491486,21282.0,0,0,128.4308769,35.29100281,2021,4,0.0,0.0,0.0,0.0
2021-05-01,48730,2.566380130491486,21282.0,0,0,128.4308769,35.29100281,2021,5,0.0,0.0,0.0,0.0
2021-06-01,48730,2.566380130491486,21282.0,0,0,128.4308769,35.29100281,2021,6,0.16712453784956427,0.0,0.03371248484221827,0.133412053007346
2021-07-01,48730,2.566380130491486,21282.0,0,0,128.4308769,35.29100281,2021,7,13.838016335680598,0.670820393249937,2.4672993741101896,10.69989656832047
2021-08-01,48730,2.566380130491486,21282.0,0,0,128.4308769,35.29100281,2021,8,0.1356483450100042,0.0,0.041596214581176,0.09405213042882819
2021-09-01,48730,2.566380130491486,21282.0,0,0,128.4308769,35.29100281,2021,9,0.0,0.0,0.0,0.0
2021-10-01,48730,2.566380130491486,21282.0,1,0,128.4308769,35.29100281,2021,10,0.0,0.0,0.0,0.0
2021-11-01,48730,2.566380130491486,21282.0,1,0,128.4308769,35.29100281,2021,11,0.0,0.0,0.0,0.0
2021-12-01,48730,2.566380130491486,21282.0,1,0,128.4308769,35.29100281,2021,12,0.0,0.0,0.0,0.0
2022-01-01,48730,1.910709644184984,21282.0,1,0,128.4308769,35.29100281,2022,1,0.0,0.0,0.0,0.0
2022-02-01,48730,1.910709644184984,21282.0,1,0,128.4308769,35.29100281,2022,2,0.0,0.0,0.0,0.0
2022-03-01,48730,1.910709644184984,21282.0,1,0,128.4308769,35.29100281,2022,3,0.0,0.0,0.0,0.0
2022-04-01,48730,1.910709644184984,21282.0,0,0,128.4308769,35.29100281,2022,4,0.0,0.0,0.0,0.0
2022-05-01,48730,1.910709644184984,21282.0,0,0,128.4308769,35.29100281,2022,5,0.0,0.0,0.0,0.0
2022-06-01,48730,1.910709644184984,21282.0,0,0,128.4308769,35.29100281,2022,6,0.0,0.0,0.0,0.0
2022-07-01,48730,1.910709644184984,21282.0,0,0,128.4308769,35.29100281,2022,7,0.0,0.0,0.0,0.0
2022-08-01,48730,1.910709644184984,21282.0,0,0,128.4308769,35.29100281,2022,8,0.0,0.0,0.0,0.0
2022-09-01,48730,1.910709644184984,21282.0,0,0,128.4308769,35.29100281,2022,9,0.0,0.0,0.0,0.0
2022-10-01,48730,1.910709644184984,21282.0,1,0,128.4308769,35.29100281,2022,10,0.0,0.0,0.0,0.0
2022-11-01,48730,1.910709644184984,21282.0,1,0,128.4308769,35.29100281,2022,11,0.0,0.0,0.0,0.0
2022-12-01,48730,1.910709644184984,21282.0,1,0,128.4308769,35.29100281,2022,12,0.0,0.0,0.0,0.0
2023-01-01,48730,1.7525081619157998,21282.0,1,0,128.4308769,35.29100281,2023,1,0.0,0.0,0.0,0.0
2023-02-01,48730,1.7525081619157998,21282.0,1,0,128.4308769,35.29100281,2023,2,0.0,0.0,0.0,0.0
2023-03-01,48730,1.7525081619157998,21282.0,1,0,128.4308769,35.29100281,2023,3,0.0,0.0,0.0,0.0
2023-04-01,48730,1.7525081619157998,21282.0,0,0,128.4308769,35.29100281,2023,4,0.0,0.0,0.0,0.0
2019-10-01,48740,2.9512391534802127,28901.0,1,0,128.4930519,35.50822773,2019,10,0.0,0.0,0.0,0.0
2019-11-01,48740,2.9512391534802127,28901.0,1,0,128.4930519,35.50822773,2019,11,0.0,0.0,0.0,0.0
2019-12-01,48740,2.9512391534802127,28901.0,1,0,128.4930519,35.50822773,2019,12,0.0,0.0,0.0,0.0
2020-01-01,48740,2.8259409829355207,28901.0,1,0,128.4930519,35.50822773,2020,1,0.0,0.0,0.0,0.0
2020-02-01,48740,2.8259409829355207,28901.0,1,0,128.4930519,35.50822773,2020,2,0.0,0.0,0.0,0.0
2020-03-01,48740,2.8259409829355207,28901.0,1,0,128.4930519,35.50822773,2020,3,0.0,0.0,0.0,0.0
2020-04-01,48740,2.8259409829355207,28901.0,0,0,128.4930519,35.50822773,2020,4,0.0,0.0,0.0,0.0
2020-05-01,48740,2.8259409829355207,28901.0,0,0,128.4930519,35.50822773,2020,5,0.0,0.0,0.0,0.0
2020-06-01,48740,2.8259409829355207,28901.0,0,0,128.4930519,35.50822773,2020,6,0.0,0.0,0.0,0.0
2020-07-01,48740,2.8259409829355207,28901.0,0,0,128.4930519,35.50822773,2020,7,0.0,0.0,0.0,0.0
2020-08-01,48740,2.8259409829355207,28901.0,0,0,128.4930519,35.50822773,2020,8,0.0,0.0,0.0,0.0
2020-09-01,48740,2.8259409829355207,28901.0,0,0,128.4930519,35.50822773,2020,9,0.0,0.0,0.0,0.0
2020-10-01,48740,2.8259409829355207,28901.0,1,0,128.4930519,35.50822773,2020,10,0.0,0.0,0.0,0.0
2020-11-01,48740,2.8259409829355207,28901.0,1,0,128.4930519,35.50822773,2020,11,0.0,0.0,0.0,0.0
2020-12-01,48740,2.8259409829355207,28901.0,1,0,128.4930519,35.50822773,2020,12,0.0,0.0,0.0,0.0
2021-01-01,48740,2.367281560574192,28901.0,1,0,128.4930519,35.50822773,2021,1,0.0,0.0,0.0,0.0
2021-02-01,48740,2.367281560574192,28901.0,1,0,128.4930519,35.50822773,2021,2,0.0,0.0,0.0,0.0
2021-03-01,48740,2.367281560574192,28901.0,1,0,128.4930519,35.50822773,2021,3,0.0,0.0,0.0,0.0
2021-04-01,48740,2.367281560574192,28901.0,0,0,128.4930519,35.50822773,2021,4,0.0,0.0,0.0,0.0
2021-05-01,48740,2.367281560574192,28901.0,0,0,128.4930519,35.50822773,2021,5,0.0,0.0,0.0,0.0
2021-06-01,48740,2.367281560574192,28901.0,0,0,128.4930519,35.50822773,2021,6,6.730162077217376,0.4242640687119286,1.3598990577399184,4.945998950765529
2021-07-01,48740,2.367281560574192,28901.0,0,0,128.4930519,35.50822773,2021,7,6.88492234375943,0.30000000000000004,1.0882169052592547,5.496705438500175
2021-08-01,48740,2.367281560574192,28901.0,0,0,128.4930519,35.50822773,2021,8,7.481137899089497,0.5196152422706632,1.689227693678791,5.272294963140042
2021-09-01,48740,2.367281560574192,28901.0,0,0,128.4930519,35.50822773,2021,9,0.0,0.0,0.0,0.0
2021-10-01,48740,2.367281560574192,28901.0,1,0,128.4930519,35.50822773,2021,10,0.0,0.0,0.0,0.0
2021-11-01,48740,2.367281560574192,28901.0,1,0,128.4930519,35.50822773,2021,11,0.0,0.0,0.0,0.0
2021-12-01,48740,2.367281560574192,28901.0,1,0,128.4930519,35.50822773,2021,12,0.0,0.0,0.0,0.0
2022-01-01,48740,1.697809547515437,28901.0,1,0,128.4930519,35.50822773,2022,1,0.0,0.0,0.0,0.0
2022-02-01,48740,1.697809547515437,28901.0,1,0,128.4930519,35.50822773,2022,2,0.0,0.0,0.0,0.0
2022-03-01,48740,1.697809547515437,28901.0,1,0,128.4930519,35.50822773,2022,3,0.0,0.0,0.0,0.0
2022-04-01,48740,1.697809547515437,28901.0,0,0,128.4930519,35.50822773,2022,4,0.0,0.0,0.0,0.0
2022-05-01,48740,1.697809547515437,28901.0,0,0,128.4930519,35.50822773,2022,5,0.0,0.0,0.0,0.0
2022-06-01,48740,1.697809547515437,28901.0,0,0,128.4930519,35.50822773,2022,6,0.0,0.0,0.0,0.0
2022-07-01,48740,1.697809547515437,28901.0,0,0,128.4930519,35.50822773,2022,7,0.0,0.0,0.0,0.0
2022-08-01,48740,1.697809547515437,28901.0,0,0,128.4930519,35.50822773,2022,8,0.0,0.0,0.0,0.0
2022-09-01,48740,1.697809547515437,28901.0,0,0,128.4930519,35.50822773,2022,9,0.0,0.0,0.0,0.0
2022-10-01,48740,1.697809547515437,28901.0,1,0,128.4930519,35.50822773,2022,10,0.0,0.0,0.0,0.0
2022-11-01,48740,1.697809547515437,28901.0,1,0,128.4930519,35.50822773,2022,11,0.0,0.0,0.0,0.0
